SPCC1442.07c	1779612	1780460	-1
SPCC1442.08c	1781505	1782032	-1
SPCC1442.10c	1785998	1786979	-1
SPCC1442.09	1783786	1785438	1
SPCC1442.19	1787290	1787878	1
SPCC1442.11c	1788002	1788550	-1
SPCC1442.12	1789596	1790771	1
SPCC1442.13c	1791346	1791909	-1
SPCC1442.14c	1792837	1793238	-1
SPCC1442.15c	1793766	1794374	-1
SPCC1442.16c	1794979	1795968	-1
SPCC1442.17c	1796281	1797240	-1
SPCC285.03	1797992	1799806	1
SPCC285.04	1801071	1801445	1
SPCC285.05	1802662	1803708	1
SPCC285.06c	1805166	1806450	-1
SPCC285.07c	1807004	1808534	-1
SPCC285.08	1809365	1810259	1
SPCC285.09c	1811032	1812631	-1
SPCC285.10c	1814335	1815483	-1
SPCC285.11	1816102	1817572	1
SPCC285.12	1818424	1818819	1
SPCC285.13c	1819117	1821327	-1
SPCC285.14	1823374	1827049	1
SPCC285.15c	1827104	1827360	-1
SPCC285.16c	1827802	1831681	-1
SPCC285.17	1831983	1833060	1
SPCC1223.01	1834613	1836914	1
SPCC1223.02	1838485	1839525	1
SPCC1223.03c	1840687	1842636	-1
SPCC1223.04c	1844960	1846194	-1
SPCC1223.15c	1846215	1846762	-1
SPCC1223.05c	1847518	1847853	-1
SPCC1223.06	1849018	1852461	1
SPCC1223.07c	1852712	1854512	-1
SPCC1223.08c	1855469	1857056	1
SPCC1223.09	1857343	1858233	-1
SPCC1223.10c	1860767	1861913	-1
SPCC1223.11	1863757	1864869	1
SPCC1223.12c	1868480	1869730	-1
SPCC1223.13	1871750	1874641	1
SPCC1223.14	1876299	1877486	1
SPCC297.03	1878714	1880672	1
SPCC297.04c	1881316	1882072	-1
SPCC297.05	1882768	1885689	1
SPCC297.06c	1885962	1886654	-1
SPCC737.02c	1887542	1887955	-1
SPCC737.03c	1888625	1890472	-1
SPCC737.04	1892097	1893362	1
SPCC737.05	1895065	1895859	1
SPCC737.06c	1896274	1897428	-1
SPCC737.07c	1898151	1900289	-1
SPCC737.08	1900504	1914657	1
SPCC737.09c	1914928	1917542	-1
SPCC74.09	1919282	1921246	1
SPCC74.01	1923197	1925375	1
SPCC74.02c	1925746	1928207	-1
SPCC74.03c	1929817	1931857	-1
SPCC74.04	1936830	1938503	1
SPCC74.05	1939265	1939744	1
SPCC74.06	1940449	1947483	1
SPCC18.01c	1948578	1951973	-1
SPCC18.02	1953655	1955001	1
SPCC18.03	1955764	1958997	1
SPCC18.04	1960130	1962798	1
SPCC18.05c	1963108	1964774	-1
SPCC18.06c	1965839	1966846	-1
SPCC18.19c	1966855	1967345	-1
SPCC18.07	1969337	1970329	1
SPCC18.08	1971017	1972612	1
SPCC18.09c	1972757	1973690	-1
SPCC18.10	1974771	1976071	1
SPCC18.11c	1976023	1976436	-1
SPCC18.12c	1977223	1978301	-1
SPCC18.13	1978895	1980233	1
SPCC18.14c	1980629	1981891	-1
SPCC18.20	1982501	1982719	1
SPCC18.15	1983372	1984882	1
SPCC18.16c	1985451	1985942	-1
SPCC18.17c	1986673	1988139	-1
SPCC18.18c	1988631	1990722	-1
SPCC290.02	1992766	1993845	1
SPCC290.03c	1994322	1999316	-1
SPCC290.04	2001292	2003482	1
SPCC4F11.02	2004679	2005722	1
SPCC4F11.03c	2006732	2007739	-1
