SPAC806.03c	235653	236015	-1
SPAC806.11	237212	237430	-1
SPAC806.04c	241426	242941	-1
SPAC806.06c	245304	246410	-1
SPAC806.05	244731	245108	1
SPAC806.07	247928	248383	1
SPAC806.08c	248680	250770	-1
SPAC1639.01c	251726	253714	-1
SPAC1639.02c	256030	259461	-1
SPAC1F5.11c	259719	270747	1
SPAC1F5.10	271020	272323	-1
SPAC1F5.09c	273152	274921	1
SPAC1F5.08c	275089	276549	1
SPAC1F5.06	278599	281145	-1
SPAC1F5.07c	276893	278365	1
SPAC1F5.05c	281949	282404	1
SPAC1F5.04c	283476	289001	1
SPAC1F5.03c	289952	291301	1
SPAC1F5.02	292260	293738	-1
SPAC18B11.11	294902	298786	-1
SPAC18B11.10	299628	301711	-1
SPAC18B11.09c	303161	304019	1
SPAC18B11.08c	304463	305029	1
SPAC18B11.07c	305723	306591	1
SPAC18B11.06	306964	307947	-1
SPAC18B11.05	308381	309806	-1
SPAC18B11.04	310659	311434	-1
SPAC18B11.03c	312182	313586	1
SPAC18B11.02c	314030	315214	1
SPAC12G12.16c	315707	317197	1
SPAC12G12.15	317431	318941	-1
SPAC12G12.14c	319974	321503	1
SPAC12G12.13c	321924	323978	1
SPAC12G12.12	324194	325280	-1
SPAC12G12.11c	326694	327982	1
SPAC12G12.10	328222	329484	-1
SPAC12G12.09	329810	332743	-1
SPAC12G12.17	333214	333441	1
SPAC12G12.08	333695	334336	-1
SPAC12G12.07c	334660	335945	1
SPAC12G12.06c	336428	337519	1
SPAC12G12.05c	338392	338883	1
SPAC12G12.04	340107	341855	-1
SPAC12G12.03	343399	345129	-1
SPAC12G12.02	345839	346618	-1
SPAC12G12.01c	347195	349912	1
SPAC630.04c	352427	352927	-1
SPAC630.03	350477	352055	1
SPAC630.06c	356233	356997	-1
SPAC630.05	353900	356131	1
SPAC630.07c	357593	358885	-1
SPAC630.08c	360060	360962	-1
SPAC630.15	361557	361874	1
SPAC630.09c	362769	363602	-1
SPAC630.10	365550	366362	1
SPAC630.11	366801	367531	1
SPAC630.12	368572	369840	1
SPAC630.13c	369945	373964	-1
SPAC630.14c	374683	377200	-1
SPAC1751.01c	378192	380354	-1
SPAC1751.04	384320	385220	1
SPAC1751.02c	385755	386149	-1
SPAC1751.03	386344	387786	1
SPAC31A2.02	388400	388960	1
SPAC31A2.03	389543	390245	1
SPAC31A2.04c	390589	391173	-1
SPAC31A2.05c	391838	396889	-1
SPAC31A2.06	397709	399337	1
SPAC31A2.07c	399548	402194	-1
SPAC31A2.09c	403813	405249	-1
SPAC31A2.08	403060	403545	1
SPAC31A2.10	405802	407465	1
SPAC31A2.11c	408030	409265	-1
SPAC31A2.12	412084	413874	1
SPAC31A2.13c	414471	414800	-1
SPAC31A2.14	415406	418371	1
SPAC31A2.15c	418475	419732	-1
SPAC31A2.16	420466	423903	1
SPAC13C5.01c	424477	425223	-1
SPAC13C5.02	426030	427342	1
SPAC13C5.03	427583	429318	1
SPAC13C5.04	430130	430876	1
SPAC13C5.05c	431562	433203	-1
SPAC13C5.06c	434524	435101	-1
SPAC13C5.07	436214	438369	1
SPAC23E2.01	443569	445263	1
SPAC23E2.02	446491	450530	1
SPAC23E2.03c	451210	452919	-1
SPAC24H6.13	457061	459676	-1
SPAC24H6.12c	461939	463273	1
SPAC24H6.11c	465299	468175	1
SPAC24H6.10c	468720	469826	1
SPAC24H6.09	470583	472899	-1
SPAC24H6.08	474035	474697	-1
SPAC24H6.07	475493	476113	-1
SPAC24H6.06	476549	478696	-1
SPAC24H6.05	479750	481540	-1
SPAC24H6.04	483447	484901	-1
SPAC24H6.03	485960	488615	-1
SPAC24H6.02c	488779	489350	1
SPAC24H6.01c	490016	492011	1
SPAPB21F2.02	492461	497689	1
SPAPB21F2.03	498171	498730	1
SPAC227.01c	499284	500405	-1
SPAC227.19c	501117	501485	-1
SPAC227.02c	501767	502384	-1
SPAC227.03c	502978	504093	-1
SPAC227.04	505053	505592	1
SPAC227.05	505984	506355	1
SPAC227.06	506543	507292	1
SPAC227.07c	508136	509691	-1
SPAC227.08c	510669	511336	-1
SPAC227.09	511807	513060	1
SPAC227.10	513831	514345	1
SPAC227.11c	514552	515674	-1
SPAC227.12	515797	517247	1
SPAC227.13c	517865	518443	-1
SPAC227.14	520933	521721	1
SPAC227.15	523246	525867	1
SPAC227.16c	528003	528771	-1
SPAC227.17c	529801	530166	-1
SPAC227.18	530522	531628	1
SPAC2F7.02c	532432	533409	-1
SPAC2F7.03c	534462	537725	-1
SPAC2F7.04	538395	539847	1
SPAC2F7.05c	540125	541312	-1
SPAC2F7.06c	542037	543557	-1
SPAC2F7.07c	544417	546240	-1
SPAC2F7.08c	546664	548562	-1
SPAC2F7.09c	548768	550243	-1
SPAC2F7.10	551011	552939	1
SPAC2F7.11	556631	558220	1
SPAC2F7.13c	559317	560504	-1
SPAC2F7.14c	560978	561967	-1
SPAC2F7.15	564170	565034	1
SPAC2F7.16c	565168	569277	-1
SPAC2F7.17	570236	571805	1
SPAC13A11.01c	571994	574371	-1
SPAC13A11.02c	575135	576622	-1
SPAC13A11.03	578521	579247	1
SPAC13A11.04c	579720	581390	-1
SPAC13A11.05	582492	584033	1
SPAC13A11.06	585597	587312	1
SPAC3H8.02	588925	590259	1
SPAC3H8.03	591067	591555	1
SPAC3H8.04	592743	593759	1
SPAC3H8.05c	593977	597277	-1
SPAC3H8.06	598916	600184	1
SPAC3H8.07c	600883	601485	-1
SPAC3H8.08c	602060	603751	-1
SPAC3H8.09c	604496	606849	-1
SPAC3H8.10	608992	610159	1
SPAC1F3.01	610886	613277	1
SPAC1F3.02c	613498	616848	-1
SPAC1F3.03	617844	620996	1
SPAC1F3.04c	621189	622191	-1
SPAC1F3.05	623272	625086	1
SPAC1F3.06c	625430	631303	-1
SPAC1F3.07c	631556	632841	-1
SPAC1F3.08c	633148	633474	-1
SPAC1F3.09	634937	636959	1
SPAC1F3.10c	637023	639311	-1
SPAC1D4.01	639411	640175	1
SPAC1D4.02c	640399	641627	-1
SPAC1D4.03c	641885	643512	-1
SPAC1D4.05c	646593	647808	-1
SPAC1D4.04	644711	646377	1
SPAC1D4.06c	648301	649393	-1
SPAC1D4.08	650488	651848	1
SPAC1D4.09c	652359	653234	-1
SPAC1D4.10	653774	656240	1
SPAC1D4.11c	656760	658832	-1
SPAC1D4.12	664782	667100	1
SPAC1D4.13	668153	669175	1
SPAC1D4.14	670379	675320	1
SPAC22F3.13	675539	678238	-1
SPAC22F3.12c	680176	681621	1
SPAC22F3.11c	682874	683446	1
SPAC22F3.10c	684010	686270	1
SPAC22F3.09c	686593	688730	1
SPAC22F3.08c	689483	690928	1
SPAC22F3.07c	691530	691984	1
SPAC22F3.15	692567	693061	1
SPAC22F3.06c	693831	697034	1
SPAC22F3.05c	697291	698068	1
SPAC22F3.04	698033	702755	-1
SPAC22F3.03c	703789	706828	1
SPAC22F3.02	706844	707473	-1
SPAC1296.01c	708055	710023	-1
SPAC1296.02	711301	712150	1
SPAC1296.03c	712491	714014	-1
SPAC1296.04	715480	716621	1
SPAC1296.05c	716940	717804	-1
SPAPJ696.01c	721617	723425	-1
SPAC1296.06	719447	721410	1
SPAPJ696.02	724289	725720	1
SPAC22G7.01c	726081	728076	-1
SPAC22G7.02	728420	731706	1
SPAC22G7.03	731938	732648	1
SPAC22G7.04	732880	736465	1
SPAC22G7.05	736797	738720	1
SPAC22G7.06c	739300	746034	-1
SPAC22G7.07c	747143	748402	-1
SPAC22G7.08	749930	751588	1
SPAC22G7.09c	751673	753210	-1
SPAC22G7.10	753704	754830	1
SPAC22G7.11c	755080	755502	-1
SPAC4G8.02c	756598	757085	-1
SPAC4G8.03c	758208	760550	-1
SPAC4G8.04	767709	770090	1
SPAC4G8.05	770623	772323	1
SPAC4G8.06c	772673	773929	-1
SPAC4G8.07c	774000	776013	-1
SPAC4G8.08	777259	778283	1
SPAC4G8.09	778532	781156	1
SPAC4G8.11c	782142	783144	-1
SPAC4G8.10	781487	782035	1
SPAC4G8.12c	784675	786563	-1
SPAC4G8.13c	787119	789164	-1
SPAC16C9.01c	790884	792168	-1
SPAC16C9.02c	792689	793760	-1
SPAC16C9.03	795084	796580	1
SPAC16C9.04c	796993	798600	-1
SPAC16C9.05	799550	800764	1
SPAC16C9.06c	801310	804087	-1
SPAC16C9.07	804996	807506	1
SPAC2G11.02	808028	812042	1
SPAC2G11.03c	812107	813970	-1
SPAC2G11.04	814451	815356	1
SPAC2G11.05c	815515	817620	-1
SPAC2G11.06	818117	819650	1
SPAC2G11.07c	820163	821704	-1
SPAC2G11.08c	822332	822849	-1
SPAC2G11.09	823739	826229	1
SPAC2G11.10c	826538	828011	-1
SPAC2G11.11c	829214	831499	-1
SPAC2G11.12	832027	836013	1
SPAC2G11.13	836383	837972	1
SPAC2G11.14	838320	841387	1
SPAC2G11.15c	841572	842490	-1
SPAC521.02	843233	844084	1
SPAC521.03	845145	845924	1
SPAC521.04c	846331	848976	-1
SPAC521.05	849520	850122	1
SPAC23G3.01	850676	854346	1
SPAC23G3.02c	854523	869527	-1
SPAC23G3.03	871025	872320	1
SPAC23G3.04	873167	873751	1
SPAC23G3.05c	874532	875563	-1
SPAC23G3.06	876947	878582	1
SPAC23G3.07c	879214	880189	-1
SPAC23G3.08c	881023	883650	-1
SPAC23G3.09	884445	885542	1
SPAC23G3.10c	885895	887172	-1
SPAC23G3.11	887661	889033	1
SPAC23G3.12c	889130	892120	-1
SPAC22H12.01c	893719	894423	-1
SPAC22H12.02	895366	896401	1
SPAC22H12.03	896877	897767	1
SPAC22H12.04c	898191	898949	-1
SPAC22H12.05c	899567	901753	-1
SPAC1687.01	903101	903676	1
SPAC1687.02	904266	905132	1
SPAC1687.03c	905129	906355	-1
SPAC1687.04	906884	908433	1
SPAC1687.05	908839	911074	1
SPAC1687.06c	911274	911678	-1
SPAC1687.07	913657	914031	1
SPAC1687.08	914328	914618	1
SPAC1687.09	915092	919231	1
SPAC1687.10	919973	922010	1
SPAC1687.11	922314	924960	1
SPAC1687.12c	925212	926245	-1
SPAC1687.13c	926501	927571	-1
SPAC1687.14c	928213	928443	-1
SPAC1687.23c	929159	929473	-1
SPAC1687.15	929939	931631	1
SPAC1687.16c	933052	933954	-1
SPAC1687.17c	935249	935989	-1
SPAC1687.18c	936271	938107	-1
SPAC1687.19c	938448	939759	-1
SPAC1687.20c	939871	941889	-1
SPAC1687.21	942240	943166	1
SPAC1687.22c	943625	945927	-1
SPAC222.03c	947964	948581	-1
SPAC222.19	949646	950047	1
SPAC222.04c	950298	950651	-1
SPAC222.05c	951054	952603	-1
SPAC222.06	953113	954074	1
SPAC222.07c	954355	956474	-1
SPAC222.08c	957646	958350	-1
SPAC222.09	960061	962113	1
SPAC222.10c	962437	964434	-1
SPAC222.11	966430	967368	1
SPAC222.17	967865	968205	-1
SPAC222.12c	968783	970360	-1
SPAC222.13c	971258	973241	-1
SPAC222.14c	974167	976733	-1
SPAC222.15	977709	978637	1
SPAC222.18	978903	979374	1
SPAC222.16c	979679	981076	-1
SPAC821.03c	981798	983255	-1
SPAC821.04c	985011	986747	-1
SPAC821.05	988397	989688	1
SPAC821.06	990250	991525	1
SPAC821.07c	991752	993278	-1
SPAC821.08c	995476	996942	-1
SPAC821.09	998953	1002003	1
SPAC821.10c	1002999	1003463	-1
SPAC821.11	1006394	1007749	1
SPAC821.12	1008439	1010160	1
SPAC821.13c	1010640	1015328	-1
SPAC139.01c	1016366	1018875	-1
SPAC139.02c	1019612	1020574	-1
SPAC139.03	1021917	1023874	1
SPAC139.04c	1024176	1025477	-1
SPAC139.05	1028316	1029797	1
SPAC139.06	1030230	1031693	1
SPAC23C4.02	1032182	1034167	1
SPAC23C4.03	1034296	1035762	1
SPAC23C4.04c	1036033	1036508	1
SPAC23C4.05c	1036833	1038182	-1
SPAC23C4.07	1040241	1040846	1
SPAC23C4.06c	1038666	1039649	-1
SPAC23C4.08	1041535	1042550	1
SPAC23C4.09c	1043220	1044074	-1
SPAC23C4.10	1044995	1046578	1
SPAC23C4.11	1047316	1047591	1
SPAC23C4.12	1049035	1050489	1
SPAC23C4.13	1051729	1052174	1
SPAC23C4.14	1052984	1054468	1
SPAC23C4.15	1054735	1055642	1
SPAC23C4.16c	1056141	1057415	-1
SPAC23C4.17	1058395	1060745	1
SPAC23C4.18c	1060792	1062861	-1
SPAC23C4.19	1063867	1066839	1
SPAC1A6.01c	1067031	1068452	-1
SPAC1A6.02	1068731	1069816	1
SPAC1A6.03c	1070139	1072127	-1
SPAC1A6.11	1073534	1073854	1
SPAC1A6.04c	1074777	1076618	-1
SPAC1A6.05c	1080021	1081561	-1
SPAC1A6.06c	1082783	1083391	-1
SPAC1A6.07	1084175	1086085	1
SPAC1A6.08c	1086376	1087233	-1
SPAC1A6.09c	1087819	1088991	-1
SPAC1A6.10	1090678	1092135	1
SPAC30D11.14c	1092441	1094045	1
SPAC30D11.13	1094500	1095393	-1
SPAC30D11.12	1096890	1097250	-1
SPAC30D11.11	1098036	1099364	-1
SPAC30D11.10	1100128	1101537	-1
SPAC30D11.09	1101741	1103747	-1
SPAC30D11.08c	1104864	1106529	1
SPAC30D11.07	1106773	1107840	-1
SPAC30D11.06c	1108567	1110110	1
SPAC30D11.05	1110117	1111118	-1
SPAC30D11.04c	1112214	1115736	1
SPAC30D11.03	1116057	1118412	-1
SPAC30D11.02c	1119378	1119763	1
SPAC30D11.01c	1120548	1123529	1
SPAC56F8.02	1124167	1128720	1
SPAC56F8.03	1129548	1132787	1
SPAC56F8.04c	1133226	1134356	-1
SPAC56F8.05c	1134697	1136003	-1
SPAC56F8.06c	1136352	1137731	-1
SPAC56F8.07	1138566	1139117	1
SPAC56F8.08	1139130	1140242	1
SPAC56F8.09	1140621	1141577	1
SPAC56F8.10	1143115	1144926	1
SPAC56F8.11	1145542	1146358	1
SPAC56F8.12	1146833	1148017	1
SPAC56F8.14c	1150855	1151250	-1
SPAC56F8.13	1149911	1150216	1
SPAC56F8.15	1152068	1152598	1
SPAC56F8.16	1154733	1155974	1
SPAC22A12.01c	1157110	1158792	-1
SPAC22A12.02c	1159626	1160000	-1
SPAC22A12.03c	1160219	1161352	-1
SPAC22A12.04c	1162244	1162636	-1
SPAC22A12.05	1163123	1163452	1
SPAC22A12.06c	1163936	1165225	-1
SPAC22A12.07c	1166822	1169503	-1
SPAC22A12.08c	1170196	1172126	-1
SPAC22A12.10	1174571	1175781	1
SPAC22A12.09c	1172470	1174155	-1
SPAC22A12.11	1177065	1178807	1
SPAC22A12.12c	1179209	1179931	-1
SPAC22A12.13	1180254	1180841	1
SPAC22A12.14c	1181229	1182371	-1
SPAC22A12.15c	1183312	1185303	-1
SPAC22A12.17c	1188325	1189110	-1
SPAC22A12.16	1186314	1187851	1
SPAC4C5.01	1192545	1193613	1
SPAC4C5.02c	1194197	1195036	-1
SPAC4C5.03	1196995	1197903	1
SPAC4C5.04	1198459	1199619	1
SPAC10F6.01c	1201077	1205498	-1
SPAC10F6.02c	1206925	1210484	-1
SPAC10F6.03c	1211446	1213468	-1
SPAC10F6.04	1213726	1214781	1
SPAC10F6.05c	1215121	1215928	-1
SPAC10F6.06	1217171	1217944	1
SPAC10F6.07c	1218321	1218887	-1
SPAC10F6.08c	1219667	1220797	-1
SPAC10F6.09c	1221209	1224836	-1
SPAC10F6.10	1225599	1227279	1
SPAC10F6.11c	1227416	1228651	-1
SPAC10F6.12c	1229360	1230070	-1
SPAC10F6.13c	1230788	1232017	-1
SPAC10F6.14c	1232316	1233923	-1
SPAC10F6.15	1235667	1236965	1
SPAC10F6.16	1238896	1239424	1
SPAC10F6.17c	1240321	1241655	-1
SPAC56E4.02c	1242295	1242783	-1
SPAC56E4.03	1244051	1245475	1
SPAC56E4.04c	1246095	1253559	-1
SPAC56E4.05	1255591	1256227	1
SPAC56E4.07	1259365	1260072	1
SPAC56E4.06c	1256566	1258401	-1
SPAC1420.01c	1260973	1262760	-1
SPAC1420.02c	1263902	1265542	-1
SPAC1420.03	1266269	1267647	1
SPAC1420.04c	1267905	1270166	-1
SPAPB17E12.02	1270750	1271636	1
SPAPB17E12.03	1271889	1272962	1
SPAPB17E12.04c	1273025	1274512	-1
SPAPB17E12.05	1275535	1275871	1
SPAPB17E12.06	1276673	1277751	1
SPAPB17E12.07c	1277785	1278974	-1
SPAPB17E12.08	1279573	1280325	1
SPAPB17E12.10c	1281414	1282535	-1
SPAPB17E12.09	1280701	1281358	1
SPAPB17E12.11	1283130	1284330	1
SPAPB17E12.12c	1284531	1285484	-1
SPAPB17E12.14c	1286916	1288922	-1
SPAPB17E12.13	1285627	1286261	1
SPAC1565.01	1291278	1292006	1
SPAC1565.02c	1292617	1293803	-1
SPAC1565.03	1294483	1294983	1
SPAC1565.04c	1295558	1296510	-1
SPAC1565.05	1297390	1299711	1
SPAC1565.06c	1300144	1301018	-1
SPAC1565.07c	1301917	1305617	-1
SPAC1565.08	1306439	1308942	1
SPAC6F12.02	1310980	1312683	1
SPAC6F12.03c	1313721	1314464	-1
SPAC6F12.04	1316099	1316497	1
SPAC6F12.05c	1317093	1318802	-1
SPAC6F12.06	1319846	1320463	1
SPAC6F12.07	1321435	1322301	1
SPAC6F12.08c	1322439	1324336	-1
SPAC6F12.09	1325253	1328900	1
SPAC6F12.10c	1329262	1333233	-1
SPAC6F12.11c	1333665	1335143	-1
SPAC6F12.12	1335928	1338056	1
SPAC6F12.13c	1338452	1339700	-1
SPAC6F12.14	1340400	1342427	1
SPAC6F12.15c	1342632	1344756	-1
SPAC6F12.16c	1345089	1348442	-1
SPAC6F12.17	1348780	1351024	1
SPAC19E9.01c	1352357	1353659	-1
SPAC19E9.02	1354360	1356842	1
SPAC19E9.03	1362571	1363806	1
SPAC57A10.02	1364846	1367173	1
SPAC57A10.03	1368211	1369109	1
SPAC57A10.04	1370179	1371276	1
SPAC57A10.14	1371718	1372307	-1
SPAC57A10.05c	1373066	1374883	-1
SPAC57A10.06	1376587	1377072	1
SPAC57A10.07	1377305	1378240	1
SPAC57A10.08c	1378561	1379746	-1
SPAC57A10.09c	1380838	1381536	-1
SPAC57A10.10c	1382542	1383513	-1
SPAC57A10.11c	1384077	1385086	-1
SPAC57A10.12c	1385510	1386841	-1
SPAC20G8.01	1387944	1390352	1
SPAC20G8.02	1390637	1392910	1
SPAC20G8.03	1393896	1395569	1
SPAC20G8.04c	1396025	1397923	-1
SPAC20G8.05c	1399798	1402886	-1
SPAC20G8.06	1403322	1409624	1
SPAC20G8.07c	1410476	1411135	-1
SPAC20G8.08c	1412062	1415062	-1
SPAC20G8.09c	1415542	1418750	-1
SPAC20G8.10c	1419073	1420467	-1
SPAC3A12.02	1421916	1422942	1
SPAC3A12.03c	1423240	1424169	-1
SPAC3A12.04c	1424697	1425562	-1
SPAC3A12.05c	1426213	1429913	-1
SPAC3A12.06c	1430424	1432655	-1
SPAC3A12.19	1433049	1433375	-1
SPAC3A12.07	1433953	1434415	1
SPAC3A12.08	1435139	1435783	1
SPAC3A12.09c	1436590	1437462	-1
SPAC3A12.10	1438375	1438905	1
SPAC3A12.11c	1439274	1440543	-1
SPAC3A12.12	1441109	1441969	1
SPAC3A12.13c	1442261	1443128	-1
SPAC3A12.14	1444930	1445508	1
SPAC3A12.15	1446703	1448973	1
SPAC3A12.16c	1450642	1451210	-1
SPAC3A12.17c	1451957	1453144	-1
SPAC3A12.18	1454911	1456529	1
SPAC9.02c	1457143	1457737	-1
SPAC9.03c	1458729	1465259	-1
SPAC9.04	1465847	1469848	1
SPAC9.05	1471060	1473665	1
SPAC9.06c	1473692	1474539	-1
SPAC9.07c	1474909	1476107	-1
SPAC9.08c	1477214	1478062	-1
SPAC9.09	1478627	1480921	1
SPAC9.10	1482834	1484609	1
SPAC9.11	1485818	1486862	1
SPAC9.12c	1487131	1488055	-1
SPAC9.13c	1488770	1489582	-1
SPAC5D6.13	1490741	1491754	-1
SPAC5D6.12	1492880	1493824	-1
SPAC5D6.10c	1494670	1495077	1
SPAC5D6.09c	1497147	1498061	1
SPAC5D6.08c	1499185	1499565	1
SPAC5D6.07c	1500925	1502412	1
SPAC5D6.06c	1502909	1503587	1
SPAC5D6.05	1503907	1504738	-1
SPAC5D6.04	1505591	1507171	-1
SPAC5D6.02c	1510376	1511278	1
SPAC5D6.01	1511797	1512189	-1
SPAC57A7.13	1512764	1514628	-1
SPAC57A7.12	1515089	1516914	-1
SPAC57A7.11	1517349	1521290	-1
SPAC57A7.10c	1521712	1524532	1
SPAC57A7.09	1525031	1526149	-1
SPAC57A7.08	1527964	1529511	-1
SPAC57A7.07c	1530189	1531115	1
SPAC57A7.06	1531313	1534148	-1
SPAC57A7.05	1534588	1538601	-1
SPAC57A7.04c	1542865	1544826	1
SPAC57A7.15c	1545348	1545813	-1
SPAC167.07c	1546504	1549695	1
SPAC167.05	1551408	1553213	-1
SPAC167.06c	1550133	1550498	1
SPAC167.04	1554001	1554827	-1
SPAC167.02	1557147	1558321	-1
SPAC167.03c	1555134	1557083	1
SPAC167.09	1558670	1559301	1
SPAC167.01	1559466	1562734	-1
SPAC167.08	1564216	1568217	-1
SPAC1705.02	1568863	1569303	1
SPAC1705.03c	1569995	1571260	-1
SPAC23H4.18c	1575410	1576028	1
SPAC23H4.17c	1576854	1578028	1
SPAC23H4.16c	1578314	1579540	1
SPAC23H4.15	1579756	1582107	-1
SPAC23H4.14	1582525	1585443	-1
SPAC23H4.21	1586013	1586473	-1
SPAC23H4.13c	1586693	1587327	1
SPAC23H4.12	1587489	1588551	-1
SPAC23H4.11c	1588955	1589592	1
SPAC23H4.10c	1590100	1591656	1
SPAC23H4.09	1591938	1593083	-1
SPAC23H4.08	1593390	1594454	-1
SPAC23H4.07c	1595195	1595926	1
SPAC23H4.06	1596492	1597571	-1
SPAC23H4.05c	1599331	1599624	1
SPAC23H4.04	1601508	1602886	-1
SPAC23H4.03c	1604075	1604858	1
SPAC23H4.02	1605320	1607089	-1
SPAC23H4.01c	1608162	1610999	1
SPAP27G11.02	1611564	1612634	1
SPAP27G11.03	1613185	1614212	1
SPAP27G11.04c	1614501	1615491	-1
SPAP27G11.05c	1615930	1618744	-1
SPAP27G11.06c	1619533	1620131	-1
SPAP27G11.07c	1620498	1621262	-1
SPAP27G11.08c	1621639	1622867	-1
SPAP27G11.09c	1623438	1624418	-1
SPAP27G11.10c	1625076	1629841	-1
SPAP27G11.11c	1630900	1631203	-1
SPAP27G11.16	1631283	1631597	1
SPAP27G11.12	1632068	1634742	1
SPAP27G11.13c	1635258	1635504	-1
SPAP27G11.14c	1636062	1638131	-1
SPAP27G11.15	1638643	1639499	1
SPAC343.01c	1639539	1640885	-1
SPAC343.02	1641755	1642303	1
SPAC343.03	1643108	1643652	1
SPAC343.04c	1643933	1645634	-1
SPAC343.05	1647259	1649215	1
SPAC343.06c	1649612	1650757	-1
SPAC343.08c	1653288	1653789	-1
SPAC343.07	1651012	1652981	1
SPAC343.09	1654284	1655516	1
SPAC343.10	1656239	1658164	1
SPAC343.11c	1658475	1663241	-1
SPAC343.21	1666787	1667263	1
SPAC343.12	1668071	1669279	1
SPAC343.20	1669623	1669964	-1
SPAC343.13	1670355	1672071	1
SPAC343.14c	1672376	1673655	-1
SPAC343.17c	1678182	1679968	-1
SPAC343.15	1673947	1675251	1
SPAC343.16	1675730	1677895	1
SPAC343.18	1680414	1681084	1
SPAC343.19	1681953	1683827	1
SPAC824.02	1685190	1688618	1
SPAC824.03c	1688902	1689645	-1
SPAC824.04	1690362	1691387	1
SPAC824.05	1692007	1694721	1
SPAC824.06	1695102	1695624	1
SPAC824.07	1696571	1697483	1
SPAC824.08	1698038	1699708	1
SPAC824.09c	1700317	1701601	-1
SPAC664.01c	1703015	1704001	-1
SPAC664.02c	1704981	1707250	-1
SPAC664.03	1708822	1710229	1
SPAC664.04c	1710502	1711067	-1
SPAC664.05	1711214	1711840	1
SPAC664.06	1712817	1713783	1
SPAC664.07c	1714090	1715536	-1
SPAC664.08c	1716213	1717720	-1
SPAC664.09	1719496	1721388	1
SPAC664.10	1721995	1724493	1
SPAC664.11	1726009	1728033	1
SPAC664.12c	1728569	1728894	-1
SPAC664.13	1729505	1729858	1
SPAC664.14	1731627	1733165	1
SPAC664.15	1734993	1736948	1
SPACUNK12.02c	1737832	1739087	-1
SPAC105.01c	1740616	1743501	-1
